PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,IC50,Std.Err(IC50),nH,%Inhibition at 5 uM,Mean High,STD Deviation High,Mean Low,STD Deviation Low
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,IC50 value determined using sigmoidal dose response equation,Standard Error of IC50 value,Hill coefficient determined using sigmoidal dose response equation,% inhibition of CYP2C9 in primary screening,Mean luminescence signal of negative controls in the corresponding plate,Standard deviation (n=64) of negative controls in the corresponding plate,Mean luminescence signal of positive controls in the corresponding plate,Standard deviation (n=64) of positive controls in the corresponding plate
RESULT_UNIT,,,,,,,,MICROMOLAR,MICROMOLAR,NONE,NONE,CPS,CPS,CPS,CPS
36191,3717727,601051,CN(C)C(=NC1=CC=C(C=C1)OC)P(=O)(N(C)C)N(C)C,Inactive,0,,,,,,-8.1,59409,4583.5,245.72,237.05
36192,7974935,2909142,CC1=C(C(N2C(=O)CCSC2=N1)C3=CC=C(C=C3)OC(=O)C4=CC=CO4)C(=O)OCC=C,Inactive,12,,,,,,30.2,59409,4583.5,245.72,237.05
36193,3712957,2117969,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C3=C(ON=C3C4=CC=CC=C4)C,Inactive,16,,,,,,40.5,59409,4583.5,245.72,237.05
36194,3714238,2998718,CSC1=NC2=C(S1)C=C(C=C2)NC(=O)C3CC(=O)N(C3)CC4=CC=CO4,Inactive,14,,,,,,37.3,59409,4583.5,245.72,237.05
36195,3712238,2997944,CC(=O)N1C(C(=O)C2=CC=CC=C21)N3CCCCC3,Inactive,0,,,,,,-3.2,59409,4583.5,245.72,237.05
36196,844765,647097,CC1(CC2=C(C(C(=C(O2)N)C(=O)OC)C3=CN=CC=C3)C(=O)C1)C,Inactive,3,,,,,,8.7,59409,4583.5,245.72,237.05
36197,3713797,705920,CCOC(=O)C1=NN(C=C1O)C2=CC3=C(C=C2)N(CC3)C(=O)C,Inactive,1,,,,,,3,59409,4583.5,245.72,237.05
36198,3717491,3000026,CC1=NN(C(=C1)NC2=NC3=C(N2C)C(=O)N(C(=O)N3C)C)C4=CC=C(C=C4)Cl,Inactive,17,,,,,,43.1,59409,4583.5,245.72,237.05
36199,3716630,2116697,C1CC1C2=NN=C(S2)NC(=O)C3=CC(=NN3C4=CC=CC=C4)C5=CC=CC=C5,Inactive,13,,,,,,34.1,59409,4583.5,245.72,237.05
36200,3717976,1122116,CC1=CC(=NN1C(=O)CCCC(=O)N2C(=CC(=N2)C)C)C,Inactive,0,,,,,,-20.1,59409,4583.5,245.72,237.05
36201,3712048,2997863,CC1CCCCC12C(=O)N(C(=O)N2)CC3=CC=C(O3)C(=O)OC,Inactive,0,,,,,,-7.5,59409,4583.5,245.72,237.05
36202,3717099,2113888,C1C2=C(C3=CC=CC=C3O1)SC(=C2)C(=O)O,Inactive,5,,,,,,14,59409,4583.5,245.72,237.05
36203,3712185,2408631,C1=CC=C(C(=C1)C2=NC(=C(O2)NCCC3=CC=CC=N3)C#N)F,Inactive,8,,,,,,21,59409,4583.5,245.72,237.05
36204,3713299,2401504,COC1=C(C=C2C(=C1)C3=CC=CC=C3O2)NC(=O)CSCC(=O)O,Inactive,0,,,,,,-8.9,59409,4583.5,245.72,237.05
36205,861066,5389497,CC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)N[C@@H](C)C(=O)NC3CCCCC3,Inactive,0,,,,,,-53.1,59409,4583.5,245.72,237.05
36206,3716740,2999734,C/C(=C\1/NC(C2=CC=CC=C2C(=O)N1)C3=CC=CC=C3)/NC(=O)OC,Inactive,3,,,,,,9.9,59409,4583.5,245.72,237.05
36207,3713376,2106314,CC1=CC=C(C=C1)OCCC(=O)OCC(=O)NC2=NC=C(C=C2)Cl,Inactive,6,,,,,,16.5,59409,4583.5,245.72,237.05
36208,3712984,2103187,CCOC(=O)CNC(=O)NC1=CC(=NN1C2=CC=CC=C2)C(C)(C)C,Inactive,11,,,,,,27.5,59409,4583.5,245.72,237.05
36209,3712890,2424049,CC1=CC(=CC(=C1OCC(=O)O)C)Cl,Inactive,0,,,,,,-29.5,59409,4583.5,245.72,237.05
36210,3717649,2113967,CC1=CC2=C(C=C1C)OC=C2CC(=O)O,Inactive,3,,,,,,9.3,59409,4583.5,245.72,237.05
36211,850429,652950,CC12CC3(CN(C1)C(N(C2)C3)C4=CC(=C(C=C4)OC)OC)C,Inactive,0,,,,,,0.3,59409,4583.5,245.72,237.05
36212,3717454,389699,C1=CC=C(C=C1)C2=C(OC(=C2C#N)N)C3=CC=CC=C3,Active,22,,,,,,55.9,59409,4583.5,245.72,237.05
36213,3713820,2998552,C1COCCN1S(=O)(=O)C2=C(C=C(C(=C2)C(=O)NCCCN3C=CN=C3)Cl)Cl,Active,38,,,,,,96.3,59409,4583.5,245.72,237.05
36214,843689,645992,CC1=CC2=C(C=C1C)OC(=N2)C3=CC=C(C=C3)NC(=O)C4=CN=CC=C4,Inactive,3,,,,,,7.6,59409,4583.5,245.72,237.05
36215,850654,653184,CC1C(=O)N(C2=CC=CC=C2O1)CC(=O)C3=CC(=CC=C3)Cl,Active,37,,,,,,92.8,59409,4583.5,245.72,237.05
36216,850798,653337,CC1=NN=C(S1)SCCN2C3=C(N=C2N4CCCCCC4)N(C(=O)NC3=O)C,Inactive,17,,,,,,44.7,59409,4583.5,245.72,237.05
36217,852990,616673,CC(C)(C)C1CCC2=C(C1)SC(=C2C(=O)N)N,Inactive,18,,,,,,47,59409,4583.5,245.72,237.05
36218,844171,646486,CC1C(=O)N(C2=C(O1)C=CC(=C2)C)CC(=O)N3CCCC4=CC=CC=C43,Inactive,8,,,,,,22,59409,4583.5,245.72,237.05
36219,843767,646069,CC1=CC=C(C=C1)NC(=O)CS(=O)CC(=O)NCCCN(C)C2=CC=CC=C2,Active,33,,,,,,84.4,59409,4583.5,245.72,237.05
36220,845169,647503,CC1C(=O)N(C2=C(O1)C=CC(=C2)C)CC3=CC=NC=C3,Active,35,,,,,,88.7,59409,4583.5,245.72,237.05
36221,842778,645052,C1=CC=NC(=C1)CN(CC2=CC=CO2)C(=O)C3=CC=CS3,Inactive,17,,,,,,44.3,59409,4583.5,245.72,237.05
36222,842759,645034,C1CCN(CC1)C2=C(C=C3C=C4C(=CC3=N2)OCCO4)C#N,Inactive,3,,,,,,9.3,59409,4583.5,245.72,237.05
36223,847742,650151,CCN1N=C(N=N1)NC(=O)C2=C(C=CC=C2OC)OC,Inactive,0,,,,,,-11.4,59409,4583.5,245.72,237.05
36224,851082,653643,CC1=CC=C(C=C1)C(=O)NC2=NN(N=N2)C,Inactive,15,,,,,,39,59409,4583.5,245.72,237.05
36225,842294,644553,C1=CC(=CC=C1CN2C3=C(C=C2C(=O)NC4=NC=CS4)SC=C3)F,Inactive,0,,,,,,-3.4,59409,4583.5,245.72,237.05
36226,848521,650970,CC1=CC(=C(C(=C1)C)NC(=O)CS(=O)CC(=O)NCC2CCCO2)C,Inactive,0,,,,,,-19.6,59409,4583.5,245.72,237.05
36227,849659,135450667,C1CC2=CC=CC=C2N(C1)C(=O)CSC3=NC4=C(N3)C(=O)NC(=N4)N.Cl,Inactive,0,,,,,,-19,59409,4583.5,245.72,237.05
36228,842348,644606,CCC(C(=O)NC1=CC=CC=N1)OC2=CC=CC=C2,Inactive,17,,,,,,44.4,59409,4583.5,245.72,237.05
36229,851692,654285,C1COCCN1C2=C(C=C3C=C4C(=CC3=N2)OCO4)C#N,Inactive,3,,,,,,8,59409,4583.5,245.72,237.05
36230,851201,653766,CC1=CC(=NN1C(=O)C2=CC3=C(C=C2)OCC(=O)N3)C,Inactive,0,,,,,,-3.7,59409,4583.5,245.72,237.05
36231,850241,652750,CC1C(=O)N(C2=CC=CC=C2O1)CC(=O)NCC3CCCO3,Inactive,0,,,,,,-10.7,59409,4583.5,245.72,237.05
36232,846421,648810,COC(=O)C1=CC=CC=C1NC(=O)COC(=O)C2=CC=CO2,Inactive,4,,,,,,11.5,59409,4583.5,245.72,237.05
36233,842995,616809,CCOC(=O)C1=C(OC2=C(C1C3=CN=CC=C3)C(=O)CCC2)N,Inactive,2,,,,,,6.8,59409,4583.5,245.72,237.05
36234,847734,650143,CNC(=O)C1C2C=CC3(C1C(=O)N(C3C(=O)NCC4=CC=C(C=C4)OC)CCOC)O2,Inactive,0,,,,,,-16.1,59409,4583.5,245.72,237.05
36235,4251143,3244866,C1=CC=C(C(=C1)CCNC(=O)CCC2=NC(=NO2)C3=CC=CC=C3F)Cl,Active,22,,,,,,56.3,59409,4583.5,245.72,237.05
36236,4248950,3242960,CCOC(=O)C1=CC(=CC=C1)NC(=O)CCC2=NC(=NO2)C3=CC=CC=C3F,Inactive,6,,,,,,16.9,59409,4583.5,245.72,237.05
36237,4245284,3239774,CCOC(=O)N1CCN(CC1)C(=O)CSC2=NN=C(O2)C3=CC=CC=C3OC,Inactive,0,,,,,,-123.8,59409,4583.5,245.72,237.05
36238,4243413,866852,CC1CCN(CC1)C(=O)CSC2=NN=C(O2)C3=CC=CC=C3OC,Inactive,0,,,,,,-291.1,59409,4583.5,245.72,237.05
36239,7974409,730796,CC1CCN(CC1)CC2=C(NC3=C(C2=O)C=C(C=C3)OC)C,Inactive,0,,,,,,-10.7,59409,4583.5,245.72,237.05
36240,849171,651640,CN1C(=CN=C1NC(=O)CCC(=O)NCCC2=CC=CC=C2)C3=CC4=C(C=C3)OCO4,Inactive,0,,,,,,-0.8,59409,4583.5,245.72,237.05
36241,4242360,3237222,CC1=CC2=CC=CC=C2C(=O)N1CC(=O)NC3CCCCCC3,Inactive,0,,,,,,0.2,59409,4583.5,245.72,237.05
36242,4249720,3243634,CCOC(=O)N1CCN(CC1)C(=O)CN2C(=CC3=CC=CC=C3C2=O)C,Inactive,0,,,,,,-0.2,59409,4583.5,245.72,237.05
36243,4250803,3244563,C1CCC(CC1)N2C(=O)C=C(NC2=O)N3CCC4(CC3)OCCO4,Inactive,1,,,,,,4,59409,4583.5,245.72,237.05
36244,4245253,3239743,CN1C2=CC=CC=C2C(=C1C(=O)O)CC(=O)NCCN(C)C,Inactive,0,,,,,,-15.7,59409,4583.5,245.72,237.05
36245,4243491,3238206,CCCCCN1C(=NC2=C1C(=O)NC(=O)N2C)CN3CCN(CC3)C4=CC(=CC=C4)Cl,Active,23,,,,,,58.7,59409,4583.5,245.72,237.05
36246,863984,665239,CN(C)CCCNC(=O)CC(C1=CC=C(C=C1)F)C2=CC=CO2,Inactive,0,,,,,,-12.5,59409,4583.5,245.72,237.05
36247,863678,664932,CCCC1=NC2=NNC(=C2C3=C1CCC3)N,Inactive,0,,,,,,-20.5,59409,4583.5,245.72,237.05
36248,862621,663855,C1CC2=C(C1)C(=NC3=C2C4=C(S3)C(=NC=N4)NCCN5CCOCC5)N6CCOCC6,Inactive,6,,,,,,16.5,59409,4583.5,245.72,237.05
36249,862513,663742,CCCC1=NC2=C(C3=C1CCC3)C4=C(S2)C(=NC=N4)SCC(=O)NCC5=CC=CO5,Inactive,17,,,,,,43.1,59409,4583.5,245.72,237.05
36250,4241457,3236429,CCC(C)NC(=O)C1=CC=C(C=C1)CNC2=C(C(=O)C2=O)N3CCC(CC3)C(=O)OCC,Active,23,,,,,,58.6,59409,4583.5,245.72,237.05
36251,4243490,3238205,COC(=O)CN1CCN(C2=CC=CC=C2C1)C(=O)C3=CC=C(C=C3)F,Inactive,0,,,,,,1.2,59409,4583.5,245.72,237.05
36252,3717222,6603523,C1=CC=C(C=C1)C(=O)N=C2N=C3C=CC=CN3S2.Br,Inactive,14,,,,,,35.8,59409,4583.5,245.72,237.05
36253,845650,648005,CCOC1=CC(=CC(=C1)C(=O)NC2=CN=CC=C2)OCC,Inactive,9,,,,,,22.8,59409,4583.5,245.72,237.05
36254,4240740,135428287,CCC(=O)NC1=CC=CC=C1C2=NN=C(NC2=O)SCC,Inactive,9,,,,,,24.9,59409,4583.5,245.72,237.05
36255,4249684,3243604,CCN1C2=CC=CC=C2C(=CC1=O)OCC(=O)OCC,Inactive,11,,,,,,29.6,59409,4583.5,245.72,237.05
36256,4250502,3244302,CCOC(=O)CNC(=O)CN1C(=CC2=CC=CC=C2C1=O)C,Inactive,0,,,,,,-4.8,59409,4583.5,245.72,237.05
36257,4242083,3236982,CCN(CC)CCCNC(=O)CC1=C(N(C2=CC=CC=C21)C)C(=O)O,Inactive,0,,,,,,-18.3,59409,4583.5,245.72,237.05
36258,4246595,3240918,CN1C2=CC=CC=C2C(=CC1=O)N(C)C3=CC=C(C=C3)Cl,Active,38,,,,,,96.6,59409,4583.5,245.72,237.05
36259,4248291,3242385,CC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NCCCN3CCN(CC3)C4=CC=C(C=C4)F,Active,27,,,,,,69.5,59409,4583.5,245.72,237.05
36260,4247053,3241309,CCN(CC1=CC=CC=C1)C(=O)CCC2=NC(=NO2)C3=CC=C(C=C3)C,Active,35,,,,,,88.5,59409,4583.5,245.72,237.05
36261,4242861,3237661,CC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NCCCN3CCN(CC3)C4=CC(=CC=C4)Cl,Active,29,,,,,,73.8,59409,4583.5,245.72,237.05
36262,4240557,3235650,CCN(CCCNC(=O)CCC1=NC(=NO1)C2=CC=C(C=C2)C)C3=CC=CC(=C3)C,Active,20,,,,,,52.3,59409,4583.5,245.72,237.05
36263,4248484,3242553,CC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC3=CC(=C(C=C3)OC)Cl,Inactive,4,,,,,,11.1,59409,4583.5,245.72,237.05
36264,4242150,3237041,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)CC3=C(NC4=C3C=C(C=C4)Cl)C(=O)O)C,Active,34,,,,,,87.1,59409,4583.5,245.72,237.05
36265,4247966,3242106,CC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC3=C(C=C(C=C3)OC)OC,Inactive,4,,,,,,12.4,59409,4583.5,245.72,237.05
36266,3716794,2333827,C1CCN(C1)S(=O)(=O)C2=CC=CC(=C2)C(=O)C3=NN=C(O3)C4=CC=NC=C4,Active,36,,,,,,90.4,59409,4583.5,245.72,237.05
36267,3715703,2999325,CC1=CC=C(C=C1)OC2=CC=C(C=C2)OCC(=O)NC(C)C(=O)O,Inactive,0,,,,,,-8.3,59409,4583.5,245.72,237.05
36268,3716172,2999502,CC1CC1C(=O)OCC(=O)NC2=C(C=C(C=C2)C)S(=O)(=O)N3CCCCC3,Active,20,,,,,,51.1,59409,4583.5,245.72,237.05
36269,853610,656268,COCCN1C(=NN=C1SCC(=O)C2=CC(=CC=C2)OC)C3=CC=CO3,Inactive,10,,,,,,26.1,59409,4583.5,245.72,237.05
36270,3712658,2998109,C1CCC(CC1)(CNC(=O)C(CC2=CC=CC=C2)NC(=O)N)N3CCCCC3,Inactive,0,,,,,,-5,59409,4583.5,245.72,237.05
36271,4242629,51703,CCN1CCC(=CC1)C2=CNC3=CC=CC=C32,Inactive,0,,,,,,-12.4,59409,4583.5,245.72,237.05
36272,849534,652026,C1CC=C2C(C1)C(C(C(=C2C#N)N)(C#N)C#N)C3=CC=CN3,Inactive,13,,,,,,32.5,59409,4583.5,245.72,237.05
36273,4249287,3243261,COC(=O)CN1C(=O)C2=CC=CN2C=N1,Inactive,0,,,,,,-8.8,59409,4583.5,245.72,237.05
36274,4241624,3236576,COCCN1C(C(C2=CC=CC=C2C1=O)C(=O)NCC3=CC=CO3)C4=CNC5=CC=CC=C54,Inactive,17,,,,,,42.5,59409,4583.5,245.72,237.05
36275,4243660,3238352,CCC1CCCCN1C(=O)CSC2=NN=C(O2)C3=CC4=C(C=C3)OCCO4,Active,31,,,,,,79.5,59409,4583.5,245.72,237.05
36276,4243235,2155852,COC1=CC(=C(C=C1)OC)C2=NN=C(O2)SCC(=O)N3CCCC4=CC=CC=C43,Inactive,10,,,,,,25.6,59409,4583.5,245.72,237.05
36277,3715938,2595628,COC1=CC=CC(=C1)N2C(=O)C3=CC=CC=C3N=C2SCC4=CC=C(O4)C(=O)OC,Active,40,,,,,,100.4,59409,4583.5,245.72,237.05
36278,3717285,2575322,C=CCN1C(=NN=C1SCN2C(=O)C3=CC=CC=C3N=N2)C4=CC=C(C=C4)F,Inactive,9,,,,,,23.5,59409,4583.5,245.72,237.05
36279,3715131,2575423,CC1=CC=CC=C1NC2=NC(=NC(=N2)N)CSC3=NC4=CC=CC=C4C(=O)N3CCCO,Active,39,,,,,,99,59409,4583.5,245.72,237.05
36280,3713253,2998347,CC(C#N)SC1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3,Inactive,13,,,,,,33.4,59409,4583.5,245.72,237.05
36281,844127,6602685,C1COCCN1CC#CCOC/C=C/C2=CC=CC=C2.Cl,Inactive,0,,,,,,-0.8,59409,4583.5,245.72,237.05
36282,845313,647657,CC1=NC(=CC=C1)C2C3=C(CC(CC3=O)(C)C)NC(=C2C(=O)OC)C,Inactive,0,,,,,,-14.9,59409,4583.5,245.72,237.05
36283,4249635,3243563,CCC1CCCCN1C(=O)CSC2=NN=C(O2)C3=CC=C(S3)Cl,Inactive,18,,,,,,46,59409,4583.5,245.72,237.05
36284,4241808,3236735,CCC1CCCCN1C(=O)CSC2=NN=C(O2)C3=CC=CS3,Inactive,8,,,,,,20.5,59409,4583.5,245.72,237.05
36285,3717809,3000147,C1CCC2(CC1)C(=O)N(C(=O)N2)CC(=O)NCCC3=CCCCC3,Inactive,0,,,,,,-1.7,59409,4583.5,245.72,237.05
36286,3713243,2667960,C1CN(CCN1C(=O)CSC2=NN(C(=S)S2)C3=CC=C(C=C3)F)C(=O)C4=CC=CO4,Inactive,18,,,,,,46.1,59409,4583.5,245.72,237.05
36287,3715506,2999242,CC1=C(C(C2=C(N1)NC(=O)NC2=O)C3=CC(=C(C=C3)O)OC)C(=O)OC(C)C,Inactive,19,,,,,,49.8,59409,4583.5,245.72,237.05
36288,3712692,2422366,CC1=C(C(=NO1)C)COC(=O)CN2C(=NC3=CC=CC=C32)C,Inactive,4,,,,,,10.7,59409,4583.5,245.72,237.05
36289,3717992,3000224,C1CC(OC1)CN2C(=NN=C2SCC3=CN4C=CSC4=N3)C5=CC=C(C=C5)Cl,Inactive,2,,,,,,7.2,59409,4583.5,245.72,237.05
36290,3717972,2369118,C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3C(=O)NC4=O,Inactive,1,,,,,,4.3,59409,4583.5,245.72,237.05
36291,3711701,2997732,CCC(=O)N/C=C/N1C=NC2=C1C=CC(=C2)C(F)(F)F,Inactive,15,,,,,,38.4,59409,4583.5,245.72,237.05
36292,3715050,2303894,CC1=NC(=O)C=C(N1C2=CC=CC=C2)C3=CC=CC=C3,Inactive,0,,,,,,-11.1,59409,4583.5,245.72,237.05
36293,3712258,2997955,CC1=NC2=CC=CC=C2N1CC(=O)OCC(=O)NC3=CC4=C(C=C3)OCCO4,Inactive,7,,,,,,18.6,59409,4583.5,245.72,237.05
36294,3711286,9554668,CN1C(=CN=C1C(=O)C2=CC=C(C=C2)Cl)/N=C/N(C)C,Inactive,12,,,,,,31.6,59409,4583.5,245.72,237.05
36295,865168,666418,CCCC1=NC=CC(=C1)C(=S)N,Inactive,0,,,,,,-22.3,59409,4583.5,245.72,237.05
36296,865566,666825,C1=COC(=C1)CNC2=CC=NC(=O)N2,Inactive,4,,,,,,11.1,59409,4583.5,245.72,237.05
36297,863518,664770,C1=CC=C(C(=C1)CN2C=CC=CC2=O)F,Inactive,0,,,,,,-16.5,59409,4583.5,245.72,237.05
36298,865153,666403,CCN(CC)C1=C(C2=NON=C2C=C1)N,Inactive,0,,,,,,-9.7,59409,4583.5,245.72,237.05
36299,866066,667327,CN1C2=C(C=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)N=C1CCN4CCCCC4,Inactive,0,,,,,,0.1,59409,4583.5,245.72,237.05
36300,865362,666616,CN1C2=C(C=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)F)N=C1CCN4CCCCC4,Inactive,0,,,,,,-4.8,59409,4583.5,245.72,237.05
36301,864664,665905,CN1C2=C(C=C(C=C2)NC(=O)NC3CCCCC3)N=C1CCN4CCCCC4,Inactive,0,,,,,,-3.3,59409,4583.5,245.72,237.05
36302,864901,666149,CN1C2=C(C=C(C=C2)NC(=O)C3CCCCC3)N=C1CCN4CCCCC4,Inactive,1,,,,,,3,59409,4583.5,245.72,237.05
36303,864135,6400963,CC1=CC2=C(C=C1)N(C3=C2N=NC(=N3)SC)CC4=CC=CC=C4,Inactive,11,,,,,,29.8,59409,4583.5,245.72,237.05
36304,865559,666818,C1CC2C3(CC4=CC=CC=C4N2C1)C(=O)NC(=O)N(C3=O)C5=CC(=CC=C5)Cl,Inactive,6,,,,,,15.7,59409,4583.5,245.72,237.05
36305,865595,666854,C1CC2C3(CC4=CC=CC=C4N2C1)C(=O)NC(=O)N(C3=O)CC5=CC=CC=C5,Inactive,4,,,,,,12.4,59409,4583.5,245.72,237.05
36306,865539,666798,C1CC2C3(CC4=CC=CC=C4N2C1)C(=O)NC(=O)N(C3=O)C5=CC=C(C=C5)Cl,Inactive,3,,,,,,7.9,59409,4583.5,245.72,237.05
36307,865448,666702,C1CC2C3(CC4=CC=CC=C4N2C1)C(=O)NC(=O)N(C3=O)C5=CC=CC=C5,Inactive,1,,,,,,2.7,59409,4583.5,245.72,237.05
36308,863024,664261,CC(C)C(=O)N(CC1=CC(=O)NC2=CC=CC=C21)C3=CC=CC=C3,Inactive,0,,,,,,-0.2,59409,4583.5,245.72,237.05
36309,842557,644827,CC1=CC=C(C=C1)NC(=O)N2CCCC2C(=O)NCCC3=CCCCC3,Inactive,5,,,,,,14.7,59409,4583.5,245.72,237.05
36310,3715355,2999172,CC1=C(N2C=CC=CC2=N1)C3=NN=CO3,Inactive,0,,,,,,-17.2,59409,4583.5,245.72,237.05
36311,3711642,2630181,CCOC(=O)C1=C(SC(=C1)C2=CC=CC=C2)NC(=O)CSC3=NN=NN3C,Inactive,10,,,,,,26.5,59409,4583.5,245.72,237.05
36312,3711200,5742448,C/C(=C(/C#N)\C(=O)CSC1=NN=C(N1CC=C)C2CCCCC2)/N,Inactive,0,,,,,,-2.7,59409,4583.5,245.72,237.05
36313,3715193,2086934,CCCCNS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)SCC(=O)NC3=C(C=CS3)C#N,Active,38,,,,,,97.4,59409,4583.5,245.72,237.05
36314,3712409,2998009,CCOC(=O)C1=C(OC=C1)CSCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)C,Inactive,18,,,,,,46.1,59409,4583.5,245.72,237.05
36315,4242211,3237097,CCC1C2=CC=C(N2CCN1C(=O)NC3=CC=CC=C3C(=O)OC)C,Active,23,,,,,,59.4,59409,4583.5,245.72,237.05
36316,3716802,2999761,CC1CCCCC12C(=O)N(C(=O)N2)CC(=O)C3=C(N(C(=C3)C)C4=NOC(=C4)C)C,Inactive,0,,,,,,-12.6,59409,4583.5,245.72,237.05
36317,7974471,1580696,CC1=C(SC2=C1C(=O)N(C(=N2)SCC(=O)NCCOCCO)C)C,Inactive,6,,,,,,16.7,59409,4583.5,245.72,237.05
36318,7974533,2905685,CCOC1=CC=C(C=C1)C(=O)N2CCCC(C2)C(=O)OCC,Inactive,2,,,,,,6.2,59409,4583.5,245.72,237.05
36319,7977862,2905372,COC1=CC=C(C=C1)N2C(=O)CC(C2=O)SC3=NN=C(O3)C4=CC=CC=C4,Inactive,3,,,,,,9,59409,4583.5,245.72,237.05
36320,7973603,2226842,C=CCNC(=O)CCCC1=CC=CC=C1,Inactive,1,,,,,,4.5,59409,4583.5,245.72,237.05
36321,7973705,2906114,CC1(CCS(=O)(=O)C1)NC(=O)N2CCCCC2,Inactive,0,,,,,,-12.8,59409,4583.5,245.72,237.05
36322,3711138,2525820,C1CN(CCN1C(=O)CSC2=NN(C(=S)S2)C3=CC=C(C=C3)Cl)C(=O)C4=CC=CO4,Inactive,14,,,,,,35.3,59409,4583.5,245.72,237.05
36323,3714183,2698824,CN(CC1=CC=C(C=C1)Cl)CC(=O)NC2=CC=C(C=C2)C#N,Active,30,,,,,,75.3,59409,4583.5,245.72,237.05
36324,3716527,2422401,CC1=CC=C(C=C1)S(=O)(=O)N(C)CC2=CC=C(C=C2)C3=NN=C4N3CCC4,Inactive,16,,,,,,40.9,59409,4583.5,245.72,237.05
36325,3717409,2352148,CC1=C(SC=C1)C(=O)NC2=CC(=NN2C3=CC(=CC=C3)Cl)C,Active,20,,,,,,51.5,59409,4583.5,245.72,237.05
36326,3712418,2418021,CCOC(=O)C1=C(NC(=C1C(=O)COC(=O)CCOC2=CC=CC=C2OC)C)C,Active,33,,,,,,83.3,59409,4583.5,245.72,237.05
36327,7976255,1079334,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CCCN3C(=O)C4=CC=CC=C4C3=O)C,Inactive,13,,,,,,33.3,59409,4583.5,245.72,237.05
36328,7974297,2920999,COC1=CC(=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC(=C(C=C3)OC)OC)OC,Inactive,0,,,,,,-10.4,59409,4583.5,245.72,237.05
36329,7975223,2274644,C1C(=O)NC(=O)N(C1=O)C2=C(C=C(C=C2)Cl)Cl,Inactive,0,,,,,,-12.7,59409,4583.5,245.72,237.05
36330,7972741,5310631,CC1=CC=C(C=C1)/C(=C\2/C(N(C(=O)C2=O)CCN(C)C)C3=CC=CC=C3F)/O,Inactive,0,,,,,,-18,59409,4583.5,245.72,237.05
36331,7978283,2790144,CCCCOC(=O)NC1=C(C2=C(S1)CCC2)C(=O)OC,Inactive,0,,,,,,-22.7,59409,4583.5,245.72,237.05
36332,7975378,135406278,CC1=CC(=C(C(=C1CSC2=NC(=CC(=O)N2)C)C)C(=O)C)C,Inactive,10,,,,,,26.4,59409,4583.5,245.72,237.05
36333,7976776,2920901,CCOC1=CC=C(C=C1)S(=O)(=O)N2CCN(C(C2)C)S(=O)(=O)C3=CC=C(C=C3)OCC,Inactive,8,,,,,,21.8,59409,4583.5,245.72,237.05
36334,7978180,135449276,CCOC(=O)C1=C(CSC1=NC2=CC=C(C=C2)Cl)O,Inactive,7,,,,,,19.9,59409,4583.5,245.72,237.05
36335,7977039,788673,CC1=CC(=NC2=C1C(=C(S2)C(=O)NC3=NC=CS3)N)C,Inactive,13,,,,,,33.7,59409,4583.5,245.72,237.05
36336,7975529,701696,CC1=CC=C(O1)/C=C/2\C(=O)N3C(=NN=C3S2)C4=CC=CC=C4Cl,Active,27,,,,,,67.8,59409,4583.5,245.72,237.05
36337,7972545,135412573,CC1=CC(=NC2=C1C(=O)NC(=N2)SCC(=O)N3CCCCC3)C,Inactive,8,,,,,,20.9,59409,4583.5,245.72,237.05
36338,7974798,2905494,CCOC(=O)C1CCCN(C1)C(=O)C2=CC=CO2,Inactive,10,,,,,,25.6,59409,4583.5,245.72,237.05
36339,7972120,5984846,CC1=CC=C(C=C1)S(=O)(=O)/N=C(/NC2=NC(=CC(=N2)C)C)\N3CCOCC3,Inactive,1,,,,,,4,59409,4583.5,245.72,237.05
36340,7975274,1625575,CCOC(=O)/C=C/S(=O)(=O)C1=CC=C(C=C1)NC(=O)C,Inactive,10,,,,,,26.5,59409,4583.5,245.72,237.05
